@relation electricity-weka.filters.uns1ervised.attribute.Normalize-S1.0-T0.0-weka.filters.uns1ervised.attribute.ReplaceMissingValues-weka.filters.uns1ervised.attribute.Remove-R1-weka.filters.uns1ervised.attribute.Remove-R3-weka.filters.uns1ervised.attribute.Remove-R4
@attribute period numeric
@attribute nswdemand numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {1,0}

@data
0.851064,0.259744,0.422915,0.414912,0
0.06383,0.061291,0.422915,0.414912,0
0.106383,0.025736,0.422915,0.414912,0
0.319149,0.191163,0.422915,0.414912,1
0.361702,0.262422,0.422915,0.414912,1
0.510638,0.238768,0.422915,0.414912,0
1,0.172865,0.422915,0.414912,0
0.12766,0.041803,0.422915,0.414912,0
0.340426,0.34335,0.422915,0.414912,1
0.553191,0.316126,0.422915,0.414912,1
0.744681,0.281761,0.422915,0.414912,0
0.829787,0.265546,0.422915,0.414912,0
0.978723,0.322226,0.422915,0.414912,1
0,0.27715,0.422915,0.414912,0
0.021277,0.209313,0.422915,0.414912,0
0.085106,0.083904,0.422915,0.414912,0
0.340426,0.322077,0.422915,0.414912,1
0.893617,0.226421,0.422915,0.414912,0
1,0.319399,0.422915,0.414912,1
0,0.299018,0.422915,0.414912,1
0.340426,0.153526,0.422915,0.414912,0
0.361702,0.180899,0.422915,0.414912,0
0.446809,0.196073,0.422915,0.414912,0
0.531915,0.170039,0.422915,0.414912,0
0.12766,0.030794,0.422915,0.414912,0
0.255319,0.161708,0.422915,0.414912,1
0.787234,0.261381,0.422915,0.414912,0
0.851064,0.275216,0.422915,0.414912,1
0.893617,0.286819,0.422915,0.414912,1
1,0.306456,0.422915,0.414912,1
0.106383,0.084201,0.422915,0.414912,0
0.191489,0.104136,0.422915,0.414912,1
0.319149,0.329366,0.422915,0.414912,1
0.659574,0.394525,0.422915,0.414912,1
0.829787,0.311514,0.422915,0.414912,0
1,0.322374,0.422915,0.414912,1
0.042553,0.182237,0.422915,0.414912,0
0.340426,0.33249,0.422915,0.414912,1
0.446809,0.333234,0.422915,0.414912,1
0.893617,0.285481,0.422915,0.414912,1
0.914894,0.287414,0.422915,0.414912,1
1,0.208123,0.422915,0.414912,0
0,0.195775,0.422915,0.414912,0
0.085106,0.060101,0.422915,0.414912,0
0.319149,0.203957,0.422915,0.414912,1
0.574468,0.276852,0.422915,0.414912,1
0.765957,0.301845,0.422915,0.414912,1
0.787234,0.29396,0.422915,0.414912,1
0,0.201428,0.422915,0.414912,0
0.212766,0.185957,0.422915,0.414912,0
0.276596,0.320143,0.422915,0.414912,1
0.553191,0.545076,0.422915,0.414912,1
0.617021,0.555936,0.422915,0.414912,1
0.148936,0.116632,0.422915,0.414912,0
0.404255,0.485421,0.422915,0.414912,1
0.425532,0.474264,0.422915,0.414912,1
0.595745,0.446296,0.422915,0.414912,0
0.957447,0.362392,0.422915,0.414912,0
0.978723,0.362243,0.422915,0.414912,0
0.234043,0.235793,0.422915,0.414912,0
0.276596,0.289646,0.422915,0.414912,0
0.531915,0.396608,0.422915,0.414912,0
0.553191,0.390955,0.422915,0.414912,0
0.87234,0.280125,0.422915,0.414912,0
0.957447,0.358822,0.422915,0.414912,1
0.340426,0.421749,0.422915,0.414912,1
0.361702,0.441833,0.422915,0.414912,1
0.468085,0.429039,0.422915,0.414912,1
0.744681,0.368492,0.422915,0.414912,0
0.808511,0.33859,0.422915,0.414912,0
0.957447,0.380839,0.422915,0.414912,1
0,0.316721,0.422915,0.414912,1
0.12766,0.092532,0.422915,0.414912,0
0.382979,0.465784,0.422915,0.414912,1
0.744681,0.354359,0.422915,0.414912,1
0.87234,0.286076,0.422915,0.414912,0
0.93617,0.384409,0.422915,0.414912,1
0,0.315977,0.422915,0.414912,0
0.106383,0.091044,0.422915,0.414912,0
0.404255,0.372359,0.422915,0.414912,1
0.553191,0.29396,0.422915,0.414912,0
0.744681,0.288605,0.422915,0.414912,1
0.93617,0.291282,0.422915,0.414912,0
0.148936,0.046415,0.422915,0.414912,0
0.382979,0.296787,0.422915,0.414912,1
0.425532,0.29634,0.422915,0.414912,1
0.553191,0.232966,0.422915,0.414912,0
0.595745,0.228206,0.422915,0.414912,0
0.744681,0.261083,0.422915,0.414912,1
0.042553,0.136715,0.422915,0.414912,0
0.12766,0.083606,0.422915,0.414912,1
0.234043,0.269711,0.422915,0.414912,0
0.638298,0.446445,0.422915,0.414912,1
0.680851,0.43856,0.422915,0.414912,0
0.914894,0.37474,0.422915,0.414912,1
0.340426,0.47233,0.422915,0.414912,0
0.404255,0.471437,0.422915,0.414912,0
0.468085,0.510562,0.422915,0.414912,1
0.595745,0.48557,0.422915,0.414912,1
1,0.381137,0.422915,0.414912,1
0.361702,0.500298,0.422915,0.414912,0
0.510638,0.508926,0.422915,0.414912,1
0.87234,0.337102,0.422915,0.414912,0
0.914894,0.380095,0.422915,0.414912,1
0.978723,0.39036,0.422915,0.414912,0
0.404255,0.553407,0.422915,0.414912,0
0.446809,0.558465,0.422915,0.414912,0
0.638298,0.489586,0.422915,0.414912,0
0.787234,0.397203,0.422915,0.414912,0
0.914894,0.389467,0.422915,0.414912,0
1,0.36269,0.422915,0.414912,1
0.106383,0.130913,0.422915,0.414912,1
0.297872,0.405534,0.422915,0.414912,1
0.340426,0.482446,0.422915,0.414912,0
0.446809,0.492562,0.422915,0.414912,0
0.617021,0.445254,0.422915,0.414912,0
0.93617,0.406575,0.422915,0.414912,1
0.085106,0.137162,0.422915,0.414912,1
0.12766,0.099524,0.422915,0.414912,0
0.170213,0.104284,0.422915,0.414912,1
0.510638,0.340524,0.422915,0.414912,1
0.638298,0.299018,0.422915,0.414912,1
0.93617,0.313448,0.422915,0.414912,0
0.148936,0.053704,0.422915,0.414912,0
0.234043,0.08435,0.422915,0.414912,0
0.340426,0.285332,0.422915,0.414912,1
0.553191,0.286819,0.422915,0.414912,1
0.574468,0.281613,0.422915,0.414912,1
0.93617,0.331449,0.422915,0.414912,1
0,0.237876,0.422915,0.414912,0
0.085106,0.1205,0.422915,0.414912,0
0.531915,0.583457,0.422915,0.414912,1
0.723404,0.529604,0.422915,0.414912,1
0.744681,0.502083,0.422915,0.414912,1
0.893617,0.433948,0.422915,0.414912,1
0.021277,0.303332,0.422915,0.414912,0
0.255319,0.337102,0.422915,0.414912,0
0.340426,0.546712,0.422915,0.414912,1
0.404255,0.579292,0.422915,0.414912,1
0.744681,0.518744,0.422915,0.414912,1
0,0.361648,0.422915,0.414912,0
0.148936,0.147129,0.422915,0.414912,0
0.340426,0.553853,0.422915,0.414912,1
0.574468,0.663642,0.422915,0.414912,1
0.638298,0.670336,0.422915,0.414912,1
1,0.386195,0.422915,0.414912,0
0.212766,0.274769,0.422915,0.414912,0
0.276596,0.428741,0.422915,0.414912,0
0.361702,0.600417,0.422915,0.414912,1
0.489362,0.604284,0.422915,0.414912,1
0.765957,0.463701,0.422915,0.414912,0
0.829787,0.451056,0.422915,0.414912,0
0.319149,0.472478,0.422915,0.414912,0
0.659574,0.487057,0.422915,0.414912,0
0.87234,0.329069,0.422915,0.414912,0
0.914894,0.382029,0.422915,0.414912,1
0.978723,0.391699,0.422915,0.414912,0
1,0.36745,0.422915,0.414912,0
0.085106,0.148468,0.422915,0.414912,0
0.276596,0.25662,0.422915,0.414912,1
0.489362,0.378012,0.422915,0.414912,1
0.893617,0.290836,0.422915,0.414912,1
0.978723,0.272984,0.422915,0.414912,0
0.06383,0.101309,0.422915,0.414912,0
0.255319,0.114103,0.422915,0.414912,0
0.510638,0.312705,0.422915,0.414912,1
0.531915,0.294258,0.422915,0.414912,1
0.914894,0.280422,0.422915,0.414912,0
0.93617,0.29039,0.422915,0.414912,0
0.12766,0.054002,0.422915,0.414912,0
0.425532,0.354061,0.422915,0.414912,1
0.595745,0.317614,0.422915,0.414912,1
0.744681,0.330556,0.422915,0.414912,1
0.957447,0.345284,0.422915,0.414912,1
0.085106,0.116186,0.422915,0.414912,0
0.319149,0.494793,0.422915,0.414912,1
0.659574,0.543291,0.422915,0.414912,1
0.851064,0.367153,0.422915,0.414912,1
0.93617,0.426212,0.422915,0.414912,0
0.978723,0.405534,0.422915,0.414912,0
0.297872,0.453734,0.422915,0.414912,1
0.446809,0.558316,0.422915,0.414912,1
0.659574,0.511157,0.422915,0.414912,1
0.680851,0.507289,0.422915,0.414912,1
0.914894,0.406129,0.422915,0.414912,0
0.978723,0.412526,0.422915,0.414912,0
0.148936,0.144302,0.422915,0.414912,0
0.297872,0.462809,0.422915,0.414912,1
0.404255,0.570366,0.422915,0.414912,1
0.744681,0.475007,0.422915,0.414912,1
0.808511,0.442279,0.422915,0.414912,1
1,0.384261,0.422915,0.414912,0
0.021277,0.287563,0.422915,0.414912,0
0.06383,0.187147,0.422915,0.414912,0
0.425532,0.56144,0.422915,0.414912,1
0.680851,0.514579,0.422915,0.414912,1
0.808511,0.404641,0.422915,0.414912,1
1,0.398096,0.422915,0.414912,0
0.12766,0.116781,0.422915,0.414912,0
0.212766,0.144897,0.422915,0.414912,0
0.404255,0.449122,0.422915,0.414912,1
0.659574,0.420411,0.422915,0.414912,1
0.851064,0.36626,0.422915,0.414912,1
0.978723,0.303481,0.422915,0.414912,0
0.021277,0.193246,0.422915,0.414912,0
0.042553,0.156352,0.422915,0.414912,0
0.297872,0.206932,0.422915,0.414912,0
0.446809,0.349598,0.422915,0.414912,0
0.489362,0.341714,0.422915,0.414912,1
0.531915,0.325796,0.422915,0.414912,0
0.085106,0.115144,0.422915,0.414912,0
0.148936,0.109491,0.422915,0.414912,0
0.340426,0.512645,0.422915,0.414912,1
0.382979,0.531538,0.422915,0.414912,1
0.489362,0.529902,0.422915,0.414912,1
0.680851,0.500298,0.422915,0.414912,1
0.12766,0.128831,0.422915,0.414912,0
0.255319,0.366855,0.422915,0.414912,1
0.382979,0.517852,0.422915,0.414912,1
0.510638,0.522464,0.422915,0.414912,1
0.787234,0.3795,0.422915,0.414912,0
0.87234,0.354508,0.422915,0.414912,0
0.680851,0.529009,0.422915,0.414912,1
0.808511,0.425469,0.422915,0.414912,0
0.851064,0.407468,0.422915,0.414912,1
0.893617,0.407319,0.422915,0.414912,1
1,0.383814,0.422915,0.414912,0
0.148936,0.137459,0.422915,0.414912,0
0.276596,0.433353,0.422915,0.414912,0
0.680851,0.608896,0.422915,0.414912,1
0.87234,0.428741,0.422915,0.414912,1
1,0.398691,0.422915,0.414912,1
0.148936,0.167063,0.422915,0.414912,0
0.425532,0.608152,0.422915,0.414912,1
0.595745,0.633145,0.422915,0.414912,1
0.638298,0.651889,0.422915,0.414912,1
0.93617,0.457899,0.422915,0.414912,0
0.978723,0.384707,0.422915,0.414912,0
0.106383,0.141476,0.422915,0.414912,0
0.468085,0.456858,0.422915,0.414912,0
0.723404,0.450164,0.422915,0.414912,1
0.744681,0.439453,0.422915,0.414912,1
0.851064,0.397352,0.422915,0.414912,1
1,0.263761,0.422915,0.414912,0
0.06383,0.124814,0.422915,0.414912,0
0.170213,0.094168,0.422915,0.414912,0
0.255319,0.141029,0.422915,0.414912,1
0.638298,0.457304,0.422915,0.414912,1
0.851064,0.495983,0.422915,0.414912,1
0.87234,0.445403,0.422915,0.414912,1
0.06383,0.18313,0.422915,0.414912,0
0.106383,0.155311,0.422915,0.414912,0
0.531915,0.681642,0.422915,0.414912,1
0.680851,0.61321,0.422915,0.414912,1
0.851064,0.429039,0.422915,0.414912,0
0.297872,0.499851,0.422915,0.414912,0
0.425532,0.565159,0.422915,0.414912,1
0.468085,0.563374,0.422915,0.414912,1
0.574468,0.53734,0.422915,0.414912,0
0.808511,0.455222,0.422915,0.414912,0
0.87234,0.375037,0.422915,0.414912,0
0.042553,0.236983,0.422915,0.414912,0
0.234043,0.397501,0.422915,0.414912,1
0.382979,0.549093,0.422915,0.414912,1
0.638298,0.52767,0.422915,0.414912,1
0.787234,0.430378,0.422915,0.414912,0
1,0.396162,0.422915,0.414912,0
0.06383,0.20961,0.422915,0.414912,0
0.255319,0.429783,0.422915,0.414912,1
0.425532,0.585094,0.422915,0.414912,1
0.531915,0.590152,0.422915,0.414912,1
0.744681,0.499554,0.422915,0.414912,0
0.978723,0.431419,0.422915,0.414912,0
0.021277,0.307498,0.422915,0.414912,0
0.276596,0.490181,0.422915,0.414912,1
0.297872,0.517108,0.422915,0.414912,0
0.468085,0.575126,0.422915,0.414912,1
0.638298,0.548646,0.422915,0.414912,1
0.787234,0.406724,0.422915,0.414912,0
0.340426,0.431717,0.422915,0.414912,1
0.404255,0.447486,0.422915,0.414912,1
0.808511,0.39274,0.422915,0.414912,1
0.851064,0.364772,0.422915,0.414912,1
0.93617,0.354954,0.422915,0.414912,0
0.957447,0.332937,0.422915,0.414912,0
0.191489,0.092086,0.422915,0.414912,0
0.234043,0.119607,0.422915,0.414912,0
0.276596,0.172716,0.422915,0.414912,1
0.446809,0.376376,0.422915,0.414912,0
0.595745,0.334127,0.422915,0.414912,1
0.702128,0.343648,0.422915,0.414912,1
0.106383,0.129575,0.422915,0.414912,0
0.340426,0.600714,0.422915,0.414912,1
0.617021,0.630616,0.422915,0.414912,1
0.808511,0.512496,0.422915,0.414912,1
0.93617,0.457751,0.422915,0.414912,0
0,0.368492,0.422915,0.414912,0
0.276596,0.492413,0.422915,0.414912,1
0.297872,0.549836,0.422915,0.414912,1
0.510638,0.660964,0.422915,0.414912,1
0.829787,0.536596,0.422915,0.414912,0
0.893617,0.465635,0.422915,0.414912,0
0.085106,0.185064,0.422915,0.414912,0
0.148936,0.165278,0.422915,0.414912,0
0.446809,0.620202,0.422915,0.414912,1
0.659574,0.631508,0.422915,0.414912,1
0.914894,0.443618,0.422915,0.414912,0
0.978723,0.421749,0.422915,0.414912,0
0.191489,0.219429,0.422915,0.414912,0
0.212766,0.299018,0.422915,0.414912,1
0.297872,0.490479,0.422915,0.414912,0
0.531915,0.635823,0.422915,0.414912,1
0.851064,0.50848,0.422915,0.414912,1
0.148936,0.184469,0.422915,0.414912,0
0.340426,0.617822,0.422915,0.414912,1
0.361702,0.637608,0.422915,0.414912,1
0.446809,0.63493,0.422915,0.414912,1
0.765957,0.46028,0.422915,0.414912,0
0.851064,0.427105,0.422915,0.414912,0
0.234043,0.189973,0.422915,0.414912,1
0.404255,0.463106,0.422915,0.414912,0
0.680851,0.496727,0.422915,0.414912,1
0.702128,0.504463,0.422915,0.414912,1
0.787234,0.480512,0.422915,0.414912,1
0.978723,0.347664,0.422915,0.414912,0
0.170213,0.118417,0.422915,0.414912,0
0.297872,0.251116,0.422915,0.414912,0
0.361702,0.377566,0.422915,0.414912,0
0.680851,0.406427,0.422915,0.414912,0
0.723404,0.422196,0.422915,0.414912,1
0.93617,0.364029,0.422915,0.414912,1
0,0.265843,0.422915,0.414912,0
0.255319,0.43618,0.422915,0.414912,1
0.595745,0.658584,0.422915,0.414912,1
0.638298,0.665724,0.422915,0.414912,1
0.87234,0.438709,0.422915,0.414912,0
0.191489,0.245463,0.422915,0.414912,0
0.425532,0.576168,0.422915,0.414912,0
0.744681,0.478429,0.422915,0.414912,0
0.787234,0.451056,0.422915,0.414912,1
0.87234,0.404195,0.422915,0.414912,0
0.361702,0.60607,0.422915,0.414912,1
0.468085,0.594466,0.422915,0.414912,1
0.680851,0.600565,0.422915,0.414912,1
0.787234,0.484826,0.422915,0.414912,0
0.893617,0.421898,0.422915,0.414912,0
1,0.387831,0.422915,0.414912,0
0.042553,0.235942,0.422915,0.414912,0
0.191489,0.220173,0.422915,0.414912,0
0.319149,0.510562,0.422915,0.414912,1
0.744681,0.458346,0.422915,0.414912,0
0.765957,0.437072,0.422915,0.414912,0
0.93617,0.443916,0.422915,0.414912,1
0.085106,0.17227,0.422915,0.414912,0
0.148936,0.148468,0.422915,0.414912,0
0.170213,0.17108,0.422915,0.414912,1
0.212766,0.291282,0.422915,0.414912,1
0.255319,0.393038,0.422915,0.414912,1
0.765957,0.37712,0.422915,0.414912,0
0.085106,0.120649,0.422915,0.414912,0
0.255319,0.185957,0.422915,0.414912,1
0.319149,0.335466,0.422915,0.414912,0
0.829787,0.402856,0.422915,0.414912,1
1,0.253198,0.422915,0.414912,0
0.042553,0.139691,0.422915,0.414912,0
0.276596,0.163939,0.422915,0.414912,1
0.340426,0.285481,0.422915,0.414912,0
0.404255,0.351235,0.422915,0.414912,0
0.680851,0.314639,0.422915,0.414912,0
0.893617,0.29396,0.422915,0.414912,1
0.170213,0.139839,0.422915,0.414912,0
0.361702,0.58316,0.422915,0.414912,1
0.446809,0.595656,0.422915,0.414912,1
0.468085,0.595359,0.422915,0.414912,1
0.553191,0.604582,0.422915,0.414912,1
0.87234,0.399435,0.422915,0.414912,0
0.12766,0.149063,0.422915,0.414912,0
0.468085,0.58435,0.422915,0.414912,1
0.723404,0.534067,0.422915,0.414912,1
0.765957,0.468313,0.422915,0.414912,1
0.978723,0.411038,0.422915,0.414912,0
0.085106,0.166766,0.422915,0.414912,0
0.574468,0.514579,0.422915,0.414912,1
0.617021,0.512794,0.422915,0.414912,0
0.808511,0.444362,0.422915,0.414912,1
0.851064,0.391699,0.422915,0.414912,0
0.106383,0.140881,0.422915,0.414912,0
0.191489,0.207379,0.422915,0.414912,0
0.340426,0.554299,0.422915,0.414912,1
0.744681,0.462065,0.422915,0.414912,1
0.829787,0.421303,0.422915,0.414912,1
0.87234,0.349003,0.422915,0.414912,0
0.042553,0.219131,0.422915,0.414912,0
0.446809,0.540762,0.422915,0.414912,1
0.489362,0.526183,0.422915,0.414912,1
0.553191,0.513835,0.422915,0.414912,1
0.914894,0.398542,0.422915,0.414912,1
1,0.383963,0.422915,0.414912,0
0.021277,0.282059,0.422915,0.414912,0
0.191489,0.133145,0.422915,0.414912,0
0.276596,0.272389,0.422915,0.414912,1
0.638298,0.369682,0.422915,0.414912,1
0.787234,0.376376,0.422915,0.414912,1
0.914894,0.322821,0.422915,0.414912,0
0.148936,0.077804,0.422915,0.414912,0
0.170213,0.083011,0.422915,0.414912,0
0.319149,0.259595,0.422915,0.414912,1
0.468085,0.333978,0.422915,0.414912,0
0.510638,0.317316,0.422915,0.414912,0
0.148936,0.111425,0.422915,0.414912,0
0.191489,0.180601,0.422915,0.414912,1
0.382979,0.546415,0.422915,0.414912,1
0.404255,0.540167,0.422915,0.414912,1
0.489362,0.526778,0.422915,0.414912,1
0.893617,0.358673,0.422915,0.414912,0
0.106383,0.118715,0.422915,0.414912,0
0.382979,0.526778,0.422915,0.414912,1
0.446809,0.525885,0.422915,0.414912,0
0.489362,0.523654,0.422915,0.414912,0
0.553191,0.530348,0.422915,0.414912,0
0.978723,0.405237,0.422915,0.414912,0
0.234043,0.376376,0.422915,0.414912,0
0.276596,0.454627,0.422915,0.414912,0
0.382979,0.541803,0.422915,0.414912,1
0.595745,0.56144,0.422915,0.414912,1
0.723404,0.496132,0.422915,0.414912,0
0.914894,0.413121,0.422915,0.414912,0
0.06383,0.199792,0.422915,0.414912,0
0.425532,0.542696,0.422915,0.414912,1
0.468085,0.530497,0.422915,0.414912,1
0.659574,0.496281,0.422915,0.414912,0
0.702128,0.491074,0.422915,0.414912,0
0.978723,0.40003,0.422915,0.414912,0
0.191489,0.199197,0.422915,0.414912,0
0.234043,0.36507,0.422915,0.414912,1
0.276596,0.45061,0.422915,0.414912,1
0.297872,0.473817,0.422915,0.414912,1
0.765957,0.406873,0.422915,0.414912,0
0.978723,0.404344,0.422915,0.414912,0
0.106383,0.120202,0.422915,0.414912,0
0.297872,0.324308,0.422915,0.414912,0
0.319149,0.366409,0.422915,0.414912,1
0.531915,0.354508,0.422915,0.414912,0
0.617021,0.331151,0.422915,0.414912,0
0.957447,0.298721,0.422915,0.414912,1
0.191489,0.07468,0.422915,0.414912,0
0.212766,0.090598,0.422915,0.414912,0
0.276596,0.163642,0.422915,0.414912,1
0.553191,0.293068,0.422915,0.414912,1
0.87234,0.295597,0.422915,0.414912,1
0.957447,0.304671,0.422915,0.414912,1
0.021277,0.202172,0.422915,0.414912,0
0.234043,0.35778,0.422915,0.414912,0
0.340426,0.544481,0.422915,0.414912,1
0.744681,0.457453,0.422915,0.414912,0
0.787234,0.458346,0.422915,0.414912,1
0.87234,0.359417,0.422915,0.414912,0
0.297872,0.493157,0.422915,0.414912,1
0.319149,0.508331,0.422915,0.414912,1
0.702128,0.5241,0.422915,0.414912,1
0.914894,0.417733,0.422915,0.414912,0
0.93617,0.433502,0.422915,0.414912,0
1,0.394823,0.422915,0.414912,0
0.021277,0.298869,0.422915,0.414912,0
0.170213,0.179411,0.422915,0.414912,0
0.340426,0.566052,0.422915,0.414912,1
0.446809,0.583457,0.422915,0.414912,1
0.680851,0.602797,0.422915,0.414912,1
0.468085,0.576614,0.422915,0.414912,1
0.595745,0.578102,0.422915,0.414912,0
0.638298,0.588367,0.422915,0.414912,1
0.659574,0.585094,0.422915,0.414912,0
0.851064,0.452098,0.422915,0.414912,0
0.893617,0.422196,0.422915,0.414912,0
0.021277,0.303184,0.422915,0.414912,0
0.12766,0.159774,0.422915,0.414912,0
0.212766,0.300357,0.422915,0.414912,1
0.276596,0.466528,0.422915,0.414912,1
0.446809,0.519191,0.422915,0.414912,1
0.914894,0.40122,0.422915,0.414912,0
0.12766,0.113954,0.422915,0.414912,0
0.212766,0.162005,0.422915,0.414912,0
0.723404,0.330259,0.422915,0.414912,0
0.744681,0.339185,0.422915,0.414912,0
0.787234,0.362243,0.422915,0.414912,1
0.93617,0.323862,0.422915,0.414912,0
0.085106,0.090301,0.422915,0.414912,0
0.680851,0.299613,0.422915,0.414912,1
0.723404,0.336209,0.422915,0.414912,0
0.744681,0.354061,0.422915,0.414912,1
0.978723,0.279827,0.422915,0.414912,0
0.255319,0.383666,0.422915,0.414912,1
0.425532,0.507141,0.422915,0.414912,0
0.574468,0.478578,0.422915,0.414912,0
0.680851,0.48438,0.422915,0.414912,0
0.808511,0.446296,0.422915,0.414912,1
1,0.40598,0.422915,0.414912,0
0.085106,0.180452,0.422915,0.414912,0
0.255319,0.406278,0.422915,0.414912,0
0.617021,0.494644,0.422915,0.414912,1
0.765957,0.468164,0.422915,0.414912,1
0.851064,0.403154,0.422915,0.414912,0
0.191489,0.218834,0.422915,0.414912,1
0.638298,0.521273,0.422915,0.414912,0
0.680851,0.51086,0.422915,0.414912,0
0.744681,0.447932,0.422915,0.414912,0
0.808511,0.467272,0.422915,0.414912,1
0.085106,0.180899,0.422915,0.414912,0
0.212766,0.293663,0.422915,0.414912,1
0.553191,0.533621,0.422915,0.414912,1
0.723404,0.451056,0.422915,0.414912,0
0.744681,0.444064,0.422915,0.414912,1
0.829787,0.44213,0.422915,0.414912,0
0.106383,0.109491,0.422915,0.414912,0
0.170213,0.091937,0.422915,0.414912,0
0.553191,0.294258,0.422915,0.414912,0
0.680851,0.2892,0.422915,0.414912,0
0.787234,0.340077,0.422915,0.414912,1
0.148936,0.070366,0.422915,0.414912,0
0.255319,0.166766,0.422915,0.414912,1
0.531915,0.303035,0.422915,0.414912,0
0.787234,0.345284,0.422915,0.414912,1
0.978723,0.260785,0.422915,0.414912,1
0.085106,0.073788,0.422915,0.414912,1
0.12766,0.061589,0.422915,0.414912,0
0.148936,0.057126,0.422915,0.414912,1
0.425532,0.300506,0.422915,0.414912,0
0.574468,0.225826,0.422915,0.414912,0
0.021277,0.166468,0.422915,0.414912,0
0.297872,0.144154,0.422915,0.414912,0
0.319149,0.187444,0.422915,0.414912,1
0.765957,0.411038,0.422915,0.414912,1
0.787234,0.400327,0.422915,0.414912,1
0.893617,0.267777,0.422915,0.414912,1
0.06383,0.185213,0.422915,0.414912,0
0.106383,0.117078,0.422915,0.414912,0
0.446809,0.451056,0.422915,0.414912,0
0.489362,0.444213,0.422915,0.414912,0
0.765957,0.49152,0.422915,0.414912,1
0.93617,0.363582,0.422915,0.414912,0
0.382979,0.502231,0.422915,0.414912,1
0.446809,0.503422,0.422915,0.414912,1
0.553191,0.48676,0.422915,0.414912,1
0.787234,0.511901,0.422915,0.414912,1
0.851064,0.398988,0.422915,0.414912,0
0.978723,0.403005,0.422915,0.414912,0
0.021277,0.354359,0.422915,0.414912,0
0.340426,0.422345,0.422915,0.414912,1
0.87234,0.402856,0.422915,0.414912,0
0.893617,0.3615,0.422915,0.414912,1
0.93617,0.394079,0.422915,0.414912,0
0.978723,0.425915,0.422915,0.414912,0
0.021277,0.367748,0.422915,0.414912,0
0.340426,0.44094,0.422915,0.414912,1
0.553191,0.504017,0.422915,0.414912,1
0.680851,0.473073,0.422915,0.414912,1
0.851064,0.363285,0.422915,0.414912,0
1,0.406724,0.422915,0.414912,0
0.12766,0.134335,0.422915,0.414912,0
0.191489,0.097888,0.422915,0.414912,0
0.234043,0.122136,0.422915,0.414912,1
0.276596,0.177031,0.422915,0.414912,0
0.957447,0.300506,0.422915,0.414912,0
0.148936,0.06144,0.422915,0.414912,0
0.255319,0.08911,0.422915,0.414912,0
0.531915,0.301993,0.422915,0.414912,0
0.787234,0.428295,0.422915,0.414912,1
0.87234,0.326242,0.422915,0.414912,1
0.914894,0.271645,0.422915,0.414912,0
0.085106,0.159774,0.422915,0.414912,0
0.404255,0.535704,0.422915,0.414912,1
0.531915,0.487504,0.422915,0.414912,1
0.702128,0.469801,0.422915,0.414912,1
0.957447,0.432461,0.422915,0.414912,0
0.021277,0.404493,0.422915,0.414912,0
0.12766,0.187444,0.422915,0.414912,0
0.319149,0.464445,0.422915,0.414912,0
0.553191,0.47114,0.422915,0.414912,0
0.638298,0.451205,0.422915,0.414912,0
0.829787,0.47352,0.422915,0.414912,1
0.12766,0.197858,0.422915,0.414912,0
0.148936,0.167063,0.422915,0.414912,0
0.702128,0.448676,0.422915,0.414912,1
0.744681,0.497025,0.422915,0.414912,1
0.808511,0.477834,0.422915,0.414912,1
0.87234,0.416989,0.422915,0.414912,1
0.212766,0.175841,0.422915,0.414912,0
0.234043,0.217495,0.422915,0.414912,0
0.446809,0.50357,0.422915,0.414912,1
0.468085,0.493008,0.422915,0.414912,1
0.808511,0.50848,0.422915,0.414912,1
0.978723,0.451354,0.422915,0.414912,0
0,0.430527,0.422915,0.414912,0
0.191489,0.153972,0.422915,0.414912,0
0.319149,0.453734,0.422915,0.414912,0
0.489362,0.512943,0.422915,0.414912,1
0.553191,0.493752,0.422915,0.414912,1
0.893617,0.358078,0.422915,0.414912,0
0.06383,0.304969,0.422915,0.414912,0
0.085106,0.24457,0.422915,0.414912,0
0.340426,0.371169,0.422915,0.414912,0
0.382979,0.44332,0.422915,0.414912,0
0.617021,0.318358,0.422915,0.414912,1
0.851064,0.338738,0.422915,0.414912,1
0.042553,0.225082,0.422915,0.414912,0
0.170213,0.080928,0.422915,0.414912,0
0.276596,0.127343,0.422915,0.414912,1
0.553191,0.296935,0.422915,0.414912,1
0.659574,0.275513,0.422915,0.414912,1
1,0.309432,0.422915,0.414912,0
0.468085,0.518149,0.422915,0.414912,1
0.617021,0.503422,0.422915,0.414912,1
0.638298,0.49881,0.422915,0.414912,1
0.702128,0.508033,0.422915,0.414912,1
0.829787,0.463404,0.422915,0.414912,0
0.87234,0.430824,0.422915,0.414912,0
0.12766,0.191758,0.422915,0.414912,0
0.191489,0.164237,0.422915,0.414912,0
0.319149,0.473222,0.422915,0.414912,0
0.574468,0.492413,0.422915,0.414912,0
0.765957,0.565457,0.422915,0.414912,1
1,0.449271,0.422915,0.414912,0
0.212766,0.188932,0.422915,0.414912,0
0.255319,0.317168,0.422915,0.414912,0
0.319149,0.45537,0.422915,0.414912,1
0.489362,0.490181,0.422915,0.414912,0
0.744681,0.526629,0.422915,0.414912,1
0.787234,0.524844,0.422915,0.414912,1
0.042553,0.365665,0.422915,0.414912,1
0.234043,0.234603,0.422915,0.414912,0
0.276596,0.406427,0.422915,0.414912,0
