@relation electricity-weka.filters.uns1ervised.attribute.Normalize-S1.0-T0.0-weka.filters.uns1ervised.attribute.ReplaceMissingValues-weka.filters.uns1ervised.attribute.Remove-R1-weka.filters.uns1ervised.attribute.Remove-R3-weka.filters.uns1ervised.attribute.Remove-R4
@attribute period numeric
@attribute nswdemand numeric
@attribute vicdemand numeric
@attribute transfer numeric
@attribute class {1,0}


@data
0.106383,0.30958,0.422915,0.414912,0
0.191489,0.205296,0.422915,0.414912,0
0.234043,0.286522,0.422915,0.414912,0
0.255319,0.396459,0.422915,0.414912,1
0.297872,0.524695,0.422915,0.414912,0
0.404255,0.596995,0.422915,0.414912,1
0.468085,0.534216,0.422915,0.414912,1
0.489362,0.529158,0.422915,0.414912,1
0.510638,0.512348,0.422915,0.414912,1
0.574468,0.493008,0.422915,0.414912,1
0.617021,0.465338,0.422915,0.414912,1
0.723404,0.504612,0.422915,0.414912,1
0.808511,0.54939,0.422915,0.414912,0
0.893617,0.438114,0.422915,0.414912,0
0.914894,0.389021,0.422915,0.414912,0
0.93617,0.436924,0.422915,0.414912,0
1,0.496727,0.422915,0.414912,1
0,0.500893,0.422915,0.414912,1
0.021277,0.481404,0.422915,0.414912,1
0.085106,0.329069,0.422915,0.414912,0
0.148936,0.207528,0.422915,0.414912,0
0.170213,0.190122,0.422915,0.414912,0
0.191489,0.184469,0.422915,0.414912,0
0.255319,0.363731,0.422915,0.414912,1
0.319149,0.523802,0.422915,0.414912,0
0.361702,0.548646,0.422915,0.414912,0
0.404255,0.594466,0.422915,0.414912,0
0.489362,0.539274,0.422915,0.414912,0
0.510638,0.531985,0.422915,0.414912,0
0.531915,0.521571,0.422915,0.414912,0
0.659574,0.461619,0.422915,0.414912,0
0.723404,0.538233,0.422915,0.414912,1
0.829787,0.565605,0.422915,0.414912,0
0.87234,0.526778,0.422915,0.414912,0
0.914894,0.430973,0.422915,0.414912,0
0.93617,0.476198,0.422915,0.414912,0
1,0.50967,0.422915,0.414912,0
0.021277,0.4759,0.422915,0.414912,0
0.12766,0.252306,0.422915,0.414912,0
0.148936,0.219429,0.422915,0.414912,0
0.234043,0.259149,0.422915,0.414912,1
0.276596,0.468908,0.422915,0.414912,0
0.319149,0.539125,0.422915,0.414912,0
0.340426,0.555638,0.422915,0.414912,0
0.425532,0.576168,0.422915,0.414912,0
0.446809,0.551919,0.422915,0.414912,0
0.553191,0.484082,0.422915,0.414912,0
0.595745,0.455222,0.422915,0.414912,0
0.702128,0.462065,0.422915,0.414912,0
0.744681,0.561291,0.422915,0.414912,0
0.765957,0.590598,0.422915,0.414912,0
0.808511,0.542844,0.422915,0.414912,0
0.829787,0.5241,0.422915,0.414912,0
0.851064,0.509372,0.422915,0.414912,0
0.87234,0.496132,0.422915,0.414912,0
0.93617,0.465338,0.422915,0.414912,1
1,0.508331,0.422915,0.414912,1
0.042553,0.453288,0.422915,0.414912,1
0.06383,0.387831,0.422915,0.414912,1
0.085106,0.323713,0.422915,0.414912,1
0.106383,0.27715,0.422915,0.414912,1
0.170213,0.167063,0.422915,0.414912,0
0.212766,0.157096,0.422915,0.414912,0
0.276596,0.253198,0.422915,0.414912,1
0.382979,0.542993,0.422915,0.414912,1
0.404255,0.546564,0.422915,0.414912,0
0.489362,0.416245,0.422915,0.414912,0
0.531915,0.374293,0.422915,0.414912,0
0.595745,0.313002,0.422915,0.414912,0
0.659574,0.308093,0.422915,0.414912,0
0.680851,0.319697,0.422915,0.414912,0
0.702128,0.349598,0.422915,0.414912,0
0.744681,0.50238,0.422915,0.414912,0
0.765957,0.571705,0.422915,0.414912,0
0.87234,0.453139,0.422915,0.414912,0
0.893617,0.416394,0.422915,0.414912,0
0.978723,0.422493,0.422915,0.414912,0
0,0.384707,0.422915,0.414912,0
0.021277,0.335763,0.422915,0.414912,0
0.042553,0.320738,0.422915,0.414912,0
0.085106,0.217792,0.422915,0.414912,0
0.170213,0.11812,0.422915,0.414912,0
0.276596,0.174502,0.422915,0.414912,1
0.382979,0.449122,0.422915,0.414912,1
0.425532,0.44704,0.422915,0.414912,0
0.468085,0.398691,0.422915,0.414912,0
0.574468,0.310324,0.422915,0.414912,1
0.595745,0.302737,0.422915,0.414912,1
0.638298,0.306159,0.422915,0.414912,1
0.659574,0.316126,0.422915,0.414912,1
0.680851,0.332193,0.422915,0.414912,1
0.702128,0.370723,0.422915,0.414912,1
0.723404,0.428444,0.422915,0.414912,1
0.744681,0.535555,0.422915,0.414912,1
0.829787,0.555192,0.422915,0.414912,0
0.978723,0.415799,0.422915,0.414912,0
1,0.38679,0.422915,0.414912,0
0.021277,0.330854,0.422915,0.414912,0
0.042553,0.320738,0.422915,0.414912,0
0.085106,0.232966,0.422915,0.414912,0
0.191489,0.157691,0.422915,0.414912,0
0.234043,0.247099,0.422915,0.414912,0
0.276596,0.480214,0.422915,0.414912,1
0.382979,0.697709,0.422915,0.414912,1
0.404255,0.735347,0.422915,0.414912,1
0.425532,0.736239,0.422915,0.414912,1
0.531915,0.734454,0.422915,0.414912,1
0.659574,0.719875,0.422915,0.414912,1
0.680851,0.751413,0.422915,0.414912,1
0.702128,0.789497,0.422915,0.414912,1
0.723404,0.828622,0.422915,0.414912,1
0.787234,0.911336,0.422915,0.414912,1
0.829787,0.819994,0.422915,0.414912,1
0.851064,0.793216,0.422915,0.414912,1
0.93617,0.638203,0.422915,0.414912,1
0.957447,0.621541,0.422915,0.414912,0
1,0.585242,0.422915,0.414912,0
0,0.579143,0.422915,0.414912,0
0.170213,0.253198,0.422915,0.414912,0
0.191489,0.248289,0.422915,0.414912,0
0.234043,0.32535,0.422915,0.414912,0
0.340426,0.728801,0.422915,0.414912,0
0.361702,0.713329,0.422915,0.414912,0
0.404255,0.729545,0.422915,0.414912,0
0.446809,0.65546,0.422915,0.414912,1
0.489362,0.602946,0.422915,0.414912,1
0.510638,0.582416,0.422915,0.414912,0
0.531915,0.553109,0.422915,0.414912,0
0.659574,0.496578,0.422915,0.414912,0
0.680851,0.511455,0.422915,0.414912,1
0.744681,0.730884,0.422915,0.414912,1
0.808511,0.772687,0.422915,0.414912,1
0.829787,0.730437,0.422915,0.414912,0
0.93617,0.584647,0.422915,0.414912,1
0.957447,0.577358,0.422915,0.414912,0
0.978723,0.581821,0.422915,0.414912,0
1,0.573044,0.422915,0.414912,0
0,0.575722,0.422915,0.414912,0
0.085106,0.414758,0.422915,0.414912,0
0.106383,0.367599,0.422915,0.414912,0
0.12766,0.320887,0.422915,0.414912,0
0.148936,0.279084,0.422915,0.414912,0
0.255319,0.463404,0.422915,0.414912,0
0.276596,0.597739,0.422915,0.414912,1
0.361702,0.691015,0.422915,0.414912,0
0.404255,0.710949,0.422915,0.414912,1
0.446809,0.639839,0.422915,0.414912,0
0.468085,0.609938,0.422915,0.414912,0
0.617021,0.499554,0.422915,0.414912,0
0.638298,0.491818,0.422915,0.414912,0
0.659574,0.496578,0.422915,0.414912,0
0.787234,0.800208,0.422915,0.414912,1
0.808511,0.767777,0.422915,0.414912,1
0.893617,0.646236,0.422915,0.414912,1
0.957447,0.592086,0.422915,0.414912,1
0.978723,0.590449,0.422915,0.414912,1
1,0.581226,0.422915,0.414912,0
0,0.580928,0.422915,0.414912,0
0.021277,0.560994,0.422915,0.414912,0
0.106383,0.360607,0.422915,0.414912,0
0.148936,0.276257,0.422915,0.414912,0
0.170213,0.249926,0.422915,0.414912,0
0.191489,0.247545,0.422915,0.414912,0
0.234043,0.324755,0.422915,0.414912,0
0.319149,0.690717,0.422915,0.414912,1
0.382979,0.747099,0.422915,0.414912,1
0.446809,0.696221,0.422915,0.414912,1
0.468085,0.670187,0.422915,0.414912,1
0.617021,0.571407,0.422915,0.414912,1
0.638298,0.554894,0.422915,0.414912,1
0.659574,0.5723,0.422915,0.414912,1
0.680851,0.591342,0.422915,0.414912,1
0.702128,0.632104,0.422915,0.414912,1
0.723404,0.687147,0.422915,0.414912,1
0.744681,0.782803,0.422915,0.414912,1
0.787234,0.794555,0.422915,0.414912,1
0.893617,0.631657,0.422915,0.414912,0
0.021277,0.549836,0.422915,0.414912,0
0.085106,0.394674,0.422915,0.414912,0
0.106383,0.346921,0.422915,0.414912,0
0.12766,0.302142,0.422915,0.414912,0
0.148936,0.260637,0.422915,0.414912,0
0.191489,0.23133,0.422915,0.414912,0
0.234043,0.311514,0.422915,0.414912,0
0.382979,0.676138,0.422915,0.414912,0
0.489362,0.56501,0.422915,0.414912,0
0.553191,0.536745,0.422915,0.414912,0
0.574468,0.528117,0.422915,0.414912,0
0.595745,0.514877,0.422915,0.414912,0
0.659574,0.505504,0.422915,0.414912,0
0.680851,0.528563,0.422915,0.414912,1
0.744681,0.65665,0.422915,0.414912,0
0.829787,0.63017,0.422915,0.414912,0
0.87234,0.589408,0.422915,0.414912,0
0.914894,0.497025,0.422915,0.414912,0
0.93617,0.542844,0.422915,0.414912,1
0.957447,0.550283,0.422915,0.414912,1
0.042553,0.498066,0.422915,0.414912,0
0.106383,0.310473,0.422915,0.414912,0
0.12766,0.260339,0.422915,0.414912,0
0.170213,0.194436,0.422915,0.414912,0
0.191489,0.180899,0.422915,0.414912,0
0.234043,0.193544,0.422915,0.414912,0
0.319149,0.436031,0.422915,0.414912,1
0.340426,0.50967,0.422915,0.414912,1
0.404255,0.570217,0.422915,0.414912,1
0.468085,0.462362,0.422915,0.414912,0
0.531915,0.391401,0.422915,0.414912,0
0.553191,0.36864,0.422915,0.414912,0
0.680851,0.327879,0.422915,0.414912,0
0.765957,0.616483,0.422915,0.414912,1
0.787234,0.619161,0.422915,0.414912,0
0.808511,0.590003,0.422915,0.414912,1
0.829787,0.555489,0.422915,0.414912,1
0.87234,0.507438,0.422915,0.414912,1
0.914894,0.433353,0.422915,0.414912,0
1,0.43618,0.422915,0.414912,0
0.06383,0.291134,0.422915,0.414912,0
0.12766,0.175692,0.422915,0.414912,0
0.148936,0.151741,0.422915,0.414912,0
0.170213,0.135079,0.422915,0.414912,0
0.191489,0.129128,0.422915,0.414912,0
0.276596,0.200684,0.422915,0.414912,1
0.297872,0.237429,0.422915,0.414912,1
0.319149,0.306754,0.422915,0.414912,1
0.340426,0.373252,0.422915,0.414912,1
0.382979,0.45909,0.422915,0.414912,0
0.425532,0.451949,0.422915,0.414912,0
0.446809,0.422196,0.422915,0.414912,0
0.468085,0.394228,0.422915,0.414912,0
0.489362,0.371913,0.422915,0.414912,0
0.638298,0.238024,0.422915,0.414912,0
0.702128,0.294109,0.422915,0.414912,0
0.765957,0.553258,0.422915,0.414912,1
0.808511,0.540315,0.422915,0.414912,1
0.893617,0.44213,0.422915,0.414912,0
0.978723,0.412377,0.422915,0.414912,1
0.021277,0.328771,0.422915,0.414912,0
0.085106,0.246355,0.422915,0.414912,0
0.12766,0.193841,0.422915,0.414912,0
0.191489,0.171675,0.422915,0.414912,1
0.234043,0.262571,0.422915,0.414912,1
0.276596,0.499405,0.422915,0.414912,1
0.446809,0.556233,0.422915,0.414912,1
0.531915,0.494049,0.422915,0.414912,1
0.553191,0.486611,0.422915,0.414912,0
0.574468,0.478727,0.422915,0.414912,1
0.595745,0.466379,0.422915,0.414912,1
0.617021,0.452246,0.422915,0.414912,1
0.659574,0.453734,0.422915,0.414912,1
0.680851,0.462511,0.422915,0.414912,1
0.723404,0.514728,0.422915,0.414912,1
0.765957,0.673907,0.422915,0.414912,1
0.787234,0.663791,0.422915,0.414912,1
0.808511,0.628979,0.422915,0.414912,1
0.829787,0.603838,0.422915,0.414912,1
0.957447,0.508331,0.422915,0.414912,1
0.06383,0.418179,0.422915,0.414912,0
0.191489,0.198453,0.422915,0.414912,0
0.234043,0.27715,0.422915,0.414912,1
0.255319,0.38069,0.422915,0.414912,1
0.340426,0.600268,0.422915,0.414912,1
0.446809,0.604284,0.422915,0.414912,1
0.510638,0.551324,0.422915,0.414912,1
0.531915,0.536596,0.422915,0.414912,1
0.617021,0.49033,0.422915,0.414912,1
0.659574,0.483487,0.422915,0.414912,1
0.723404,0.56873,0.422915,0.414912,1
0.744681,0.652931,0.422915,0.414912,1
0.765957,0.685808,0.422915,0.414912,1
0.808511,0.626004,0.422915,0.414912,0
0.829787,0.595359,0.422915,0.414912,0
0.851064,0.58078,0.422915,0.414912,0
0.87234,0.549688,0.422915,0.414912,0
0.93617,0.483636,0.422915,0.414912,0
0.978723,0.510116,0.422915,0.414912,0
1,0.508628,0.422915,0.414912,1
0.042553,0.459536,0.422915,0.414912,1
0.06383,0.397352,0.422915,0.414912,0
0.085106,0.342309,0.422915,0.414912,0
0.148936,0.205445,0.422915,0.414912,0
0.191489,0.186849,0.422915,0.414912,0
0.212766,0.213924,0.422915,0.414912,0
0.234043,0.254984,0.422915,0.414912,1
0.319149,0.525885,0.422915,0.414912,0
0.468085,0.527373,0.422915,0.414912,0
0.638298,0.456709,0.422915,0.414912,0
0.659574,0.450907,0.422915,0.414912,0
0.680851,0.463404,0.422915,0.414912,0
0.702128,0.477685,0.422915,0.414912,0
0.744681,0.563374,0.422915,0.414912,0
0.765957,0.60116,0.422915,0.414912,0
0.808511,0.551026,0.422915,0.414912,0
0.829787,0.51086,0.422915,0.414912,0
0.87234,0.473669,0.422915,0.414912,0
0.893617,0.433204,0.422915,0.414912,0
0.93617,0.438114,0.422915,0.414912,0
0,0.489735,0.422915,0.414912,0
0.06383,0.387533,0.422915,0.414912,0
0.170213,0.17837,0.422915,0.414912,0
0.191489,0.179857,0.422915,0.414912,0
0.255319,0.354359,0.422915,0.414912,1
0.361702,0.538084,0.422915,0.414912,0
0.404255,0.592978,0.422915,0.414912,0
0.446809,0.540167,0.422915,0.414912,0
0.468085,0.536894,0.422915,0.414912,0
0.489362,0.524844,0.422915,0.414912,0
0.510638,0.515323,0.422915,0.414912,0
0.595745,0.490777,0.422915,0.414912,0
0.702128,0.539423,0.422915,0.414912,0
0.723404,0.584499,0.422915,0.414912,0
0.787234,0.692056,0.422915,0.414912,0
0.808511,0.660666,0.422915,0.414912,0
0.851064,0.608747,0.422915,0.414912,0
0.87234,0.583457,0.422915,0.414912,0
0.957447,0.531092,0.422915,0.414912,0
1,0.526778,0.422915,0.414912,0
0,0.525736,0.422915,0.414912,0
0.06383,0.407468,0.422915,0.414912,0
0.085106,0.344243,0.422915,0.414912,0
0.12766,0.251562,0.422915,0.414912,0
0.276596,0.470396,0.422915,0.414912,1
0.319149,0.576465,0.422915,0.414912,0
0.340426,0.606367,0.422915,0.414912,1
0.361702,0.605623,0.422915,0.414912,1
0.382979,0.649509,0.422915,0.414912,1
0.489362,0.627938,0.422915,0.414912,1
0.553191,0.616037,0.422915,0.414912,1
0.574468,0.61202,0.422915,0.414912,1
0.595745,0.598483,0.422915,0.414912,1
0.617021,0.593722,0.422915,0.414912,1
0.702128,0.690568,0.422915,0.414912,1
0.765957,0.781761,0.422915,0.414912,1
0.851064,0.653079,0.422915,0.414912,1
0.87234,0.625707,0.422915,0.414912,1
0.893617,0.578697,0.422915,0.414912,0
0.914894,0.523207,0.422915,0.414912,0
0,0.562333,0.422915,0.414912,1
0.021277,0.52767,0.422915,0.414912,1
0.148936,0.214668,0.422915,0.414912,0
0.212766,0.175543,0.422915,0.414912,0
0.234043,0.188337,0.422915,0.414912,0
0.255319,0.217048,0.422915,0.414912,0
0.319149,0.389467,0.422915,0.414912,1
0.340426,0.464296,0.422915,0.414912,1
0.361702,0.516364,0.422915,0.414912,1
0.382979,0.572002,0.422915,0.414912,1
0.489362,0.529456,0.422915,0.414912,1
0.510638,0.522315,0.422915,0.414912,1
0.574468,0.479768,0.422915,0.414912,1
0.617021,0.473371,0.422915,0.414912,1
0.659574,0.493306,0.422915,0.414912,1
0.680851,0.518149,0.422915,0.414912,1
0.829787,0.585986,0.422915,0.414912,1
0.893617,0.489884,0.422915,0.414912,0
0.957447,0.448825,0.422915,0.414912,0
1,0.411931,0.422915,0.414912,0
0,0.387087,0.422915,0.414912,0
0.021277,0.337251,0.422915,0.414912,0
0.042553,0.310176,0.422915,0.414912,0
0.085106,0.220173,0.422915,0.414912,0
0.148936,0.126897,0.422915,0.414912,0
0.170213,0.117525,0.422915,0.414912,0
0.191489,0.111574,0.422915,0.414912,0
0.255319,0.140137,0.422915,0.414912,0
0.361702,0.41684,0.422915,0.414912,1
0.382979,0.480661,0.422915,0.414912,1
0.489362,0.463701,0.422915,0.414912,1
0.531915,0.410741,0.422915,0.414912,0
0.553191,0.381732,0.422915,0.414912,0
0.659574,0.316126,0.422915,0.414912,0
0.744681,0.481999,0.422915,0.414912,1
0.808511,0.544927,0.422915,0.414912,1
0.914894,0.396013,0.422915,0.414912,1
0.93617,0.414162,0.422915,0.414912,1
0.957447,0.401815,0.422915,0.414912,1
1,0.375632,0.422915,0.414912,0
0.021277,0.321333,0.422915,0.414912,0
0.085106,0.216156,0.422915,0.414912,0
0.12766,0.174055,0.422915,0.414912,0
0.170213,0.148914,0.422915,0.414912,0
0.191489,0.151592,0.422915,0.414912,0
0.212766,0.185361,0.422915,0.414912,0
0.319149,0.535704,0.422915,0.414912,1
0.382979,0.583457,0.422915,0.414912,1
0.468085,0.525439,0.422915,0.414912,1
0.510638,0.508331,0.422915,0.414912,1
0.531915,0.494049,0.422915,0.414912,1
0.617021,0.470842,0.422915,0.414912,0
0.638298,0.461024,0.422915,0.414912,1
0.702128,0.525885,0.422915,0.414912,1
0.765957,0.714817,0.422915,0.414912,1
0.787234,0.703957,0.422915,0.414912,1
0.829787,0.628236,0.422915,0.414912,1
0.893617,0.530348,0.422915,0.414912,1
0.914894,0.475602,0.422915,0.414912,0
0.978723,0.523802,0.422915,0.414912,1
0,0.522166,0.422915,0.414912,1
0.021277,0.49881,0.422915,0.414912,0
0.148936,0.229694,0.422915,0.414912,0
0.170213,0.206784,0.422915,0.414912,0
0.234043,0.272984,0.422915,0.414912,0
0.340426,0.598036,0.422915,0.414912,0
0.361702,0.591193,0.422915,0.414912,0
0.446809,0.585689,0.422915,0.414912,0
0.468085,0.564267,0.422915,0.414912,0
0.489362,0.550729,0.422915,0.414912,0
0.574468,0.493752,0.422915,0.414912,0
0.617021,0.484231,0.422915,0.414912,0
0.723404,0.574978,0.422915,0.414912,1
0.744681,0.655608,0.422915,0.414912,1
0.765957,0.719726,0.422915,0.414912,1
0.808511,0.685808,0.422915,0.414912,1
0.851064,0.635079,0.422915,0.414912,1
0.893617,0.561738,0.422915,0.414912,0
0.914894,0.505802,0.422915,0.414912,0
0.93617,0.529158,0.422915,0.414912,1
0.021277,0.512645,0.422915,0.414912,1
0.042553,0.489735,0.422915,0.414912,0
0.148936,0.244273,0.422915,0.414912,0
0.170213,0.21809,0.422915,0.414912,0
0.255319,0.403303,0.422915,0.414912,0
0.276596,0.514579,0.422915,0.414912,1
0.319149,0.577358,0.422915,0.414912,1
0.340426,0.581226,0.422915,0.414912,0
0.446809,0.54091,0.422915,0.414912,0
0.531915,0.480512,0.422915,0.414912,0
0.553191,0.478429,0.422915,0.414912,0
0.617021,0.45537,0.422915,0.414912,0
0.638298,0.439453,0.422915,0.414912,0
0.659574,0.452098,0.422915,0.414912,0
0.829787,0.589259,0.422915,0.414912,0
0.87234,0.553853,0.422915,0.414912,0
0.914894,0.451056,0.422915,0.414912,0
0.93617,0.491967,0.422915,0.414912,1
0.978723,0.522166,0.422915,0.414912,1
1,0.517703,0.422915,0.414912,1
0.06383,0.405237,0.422915,0.414912,0
0.12766,0.248438,0.422915,0.414912,0
0.148936,0.217941,0.422915,0.414912,0
0.212766,0.224189,0.422915,0.414912,0
0.234043,0.27596,0.422915,0.414912,0
0.276596,0.498661,0.422915,0.414912,1
0.297872,0.494793,0.422915,0.414912,1
0.319149,0.536745,0.422915,0.414912,1
0.361702,0.540464,0.422915,0.414912,0
0.382979,0.559655,0.422915,0.414912,1
0.489362,0.503868,0.422915,0.414912,0
0.553191,0.480809,0.422915,0.414912,0
0.638298,0.443172,0.422915,0.414912,0
0.680851,0.452693,0.422915,0.414912,1
0.702128,0.468313,0.422915,0.414912,1
0.723404,0.492264,0.422915,0.414912,0
0.787234,0.62288,0.422915,0.414912,1
0.829787,0.569622,0.422915,0.414912,0
0.851064,0.554597,0.422915,0.414912,1
0.957447,0.502678,0.422915,0.414912,1
0.021277,0.487057,0.422915,0.414912,1
0.085106,0.339929,0.422915,0.414912,0
0.148936,0.218834,0.422915,0.414912,0
0.234043,0.26867,0.422915,0.414912,0
0.340426,0.530646,0.422915,0.414912,0
0.361702,0.523951,0.422915,0.414912,0
0.404255,0.567986,0.422915,0.414912,1
0.446809,0.528265,0.422915,0.414912,1
0.489362,0.50476,0.422915,0.414912,0
0.553191,0.476049,0.422915,0.414912,0
0.638298,0.4277,0.422915,0.414912,0
0.723404,0.465338,0.422915,0.414912,0
0.744681,0.525588,0.422915,0.414912,0
0.829787,0.527819,0.422915,0.414912,0
0.851064,0.512199,0.422915,0.414912,0
0.87234,0.498661,0.422915,0.414912,0
0.914894,0.423535,0.422915,0.414912,0
0.957447,0.492115,0.422915,0.414912,1
0.978723,0.511157,0.422915,0.414912,1
1,0.506248,0.422915,0.414912,1
0,0.502678,0.422915,0.414912,1
0.06383,0.384409,0.422915,0.414912,0
0.148936,0.189229,0.422915,0.414912,0
0.191489,0.150104,0.422915,0.414912,0
0.255319,0.203362,0.422915,0.414912,0
0.276596,0.253347,0.422915,0.414912,0
0.297872,0.303332,0.422915,0.414912,1
0.404255,0.497322,0.422915,0.414912,1
0.446809,0.433948,0.422915,0.414912,1
0.489362,0.389319,0.422915,0.414912,0
0.574468,0.310324,0.422915,0.414912,0
0.595745,0.288456,0.422915,0.414912,0
0.659574,0.275364,0.422915,0.414912,0
0.723404,0.31806,0.422915,0.414912,0
0.744681,0.404344,0.422915,0.414912,0
0.808511,0.476495,0.422915,0.414912,0
0.851064,0.411485,0.422915,0.414912,1
0.93617,0.360607,0.422915,0.414912,1
0.957447,0.367004,0.422915,0.414912,0
0.978723,0.384112,0.422915,0.414912,0
0.085106,0.179857,0.422915,0.414912,0
0.12766,0.125409,0.422915,0.414912,0
0.148936,0.102499,0.422915,0.414912,0
0.191489,0.082416,0.422915,0.414912,0
0.340426,0.292621,0.422915,0.414912,1
0.382979,0.369235,0.422915,0.414912,1
0.404255,0.381732,0.422915,0.414912,1
0.425532,0.372211,0.422915,0.414912,1
0.446809,0.355549,0.422915,0.414912,1
0.531915,0.285927,0.422915,0.414912,0
0.574468,0.251413,0.422915,0.414912,0
0.617021,0.229098,0.422915,0.414912,0
0.638298,0.231479,0.422915,0.414912,0
0.659574,0.235347,0.422915,0.414912,0
0.723404,0.293811,0.422915,0.414912,0
0.765957,0.468015,0.422915,0.414912,1
0.787234,0.480512,0.422915,0.414912,1
0.829787,0.443618,0.422915,0.414912,1
0.893617,0.370872,0.422915,0.414912,1
0.93617,0.348259,0.422915,0.414912,0
0,0.337102,0.422915,0.414912,0
0.042553,0.280274,0.422915,0.414912,0
0.12766,0.162452,0.422915,0.414912,0
0.148936,0.143558,0.422915,0.414912,0
0.212766,0.172716,0.422915,0.414912,1
0.234043,0.22895,0.422915,0.414912,1
0.276596,0.449569,0.422915,0.414912,1
0.297872,0.445254,0.422915,0.414912,1
0.382979,0.545522,0.422915,0.414912,1
0.404255,0.565605,0.422915,0.414912,1
0.510638,0.497322,0.422915,0.414912,1
0.574468,0.478578,0.422915,0.414912,1
0.659574,0.452544,0.422915,0.414912,1
0.680851,0.462957,0.422915,0.414912,1
0.702128,0.482148,0.422915,0.414912,1
0.829787,0.534662,0.422915,0.414912,0
0.851064,0.514579,0.422915,0.414912,1
0.87234,0.488099,0.422915,0.414912,0
0.893617,0.446891,0.422915,0.414912,0
0.978723,0.486016,0.422915,0.414912,1
0.021277,0.46028,0.422915,0.414912,1
0.042553,0.432609,0.422915,0.414912,1
0.085106,0.308985,0.422915,0.414912,0
0.148936,0.188039,0.422915,0.414912,0
0.191489,0.17346,0.422915,0.414912,0
0.212766,0.199197,0.422915,0.414912,0
0.234043,0.248735,0.422915,0.414912,0
0.276596,0.449569,0.422915,0.414912,1
0.361702,0.508182,0.422915,0.414912,0
0.446809,0.518893,0.422915,0.414912,1
0.468085,0.504612,0.422915,0.414912,1
0.531915,0.473817,0.422915,0.414912,0
0.553191,0.471586,0.422915,0.414912,0
0.574468,0.464445,0.422915,0.414912,1
0.595745,0.457602,0.422915,0.414912,0
0.808511,0.576168,0.422915,0.414912,1
0.87234,0.497917,0.422915,0.414912,1
0.93617,0.455073,0.422915,0.414912,1
0.957447,0.469354,0.422915,0.414912,1
0.978723,0.492264,0.422915,0.414912,0
0.06383,0.392145,0.422915,0.414912,1
0.12766,0.248884,0.422915,0.414912,0
0.148936,0.214668,0.422915,0.414912,0
0.276596,0.481553,0.422915,0.414912,1
0.297872,0.475007,0.422915,0.414912,1
0.340426,0.536745,0.422915,0.414912,1
0.361702,0.518298,0.422915,0.414912,1
0.510638,0.467718,0.422915,0.414912,0
0.531915,0.459387,0.422915,0.414912,0
0.553191,0.452395,0.422915,0.414912,0
0.595745,0.43618,0.422915,0.414912,1
0.617021,0.424576,0.422915,0.414912,0
0.638298,0.417138,0.422915,0.414912,0
0.702128,0.442428,0.422915,0.414912,1
0.744681,0.529158,0.422915,0.414912,1
0.787234,0.589259,0.422915,0.414912,1
0.829787,0.537786,0.422915,0.414912,0
0.851064,0.518596,0.422915,0.414912,1
0.87234,0.496132,0.422915,0.414912,1
0.93617,0.448527,0.422915,0.414912,1
0,0.465338,0.422915,0.414912,1
0.06383,0.369979,0.422915,0.414912,0
0.106383,0.270158,0.422915,0.414912,0
0.191489,0.17465,0.422915,0.414912,0
0.212766,0.198453,0.422915,0.414912,0
0.234043,0.23981,0.422915,0.414912,0
0.255319,0.337846,0.422915,0.414912,1
0.276596,0.444957,0.422915,0.414912,1
0.340426,0.528712,0.422915,0.414912,0
0.425532,0.535852,0.422915,0.414912,0
0.446809,0.518149,0.422915,0.414912,1
0.468085,0.50476,0.422915,0.414912,1
0.553191,0.472181,0.422915,0.414912,0
0.574468,0.469949,0.422915,0.414912,0
0.595745,0.462214,0.422915,0.414912,0
0.617021,0.45061,0.422915,0.414912,1
0.702128,0.468908,0.422915,0.414912,1
0.765957,0.59283,0.422915,0.414912,1
0.808511,0.561886,0.422915,0.414912,1
0.957447,0.490033,0.422915,0.414912,1
0.021277,0.481999,0.422915,0.414912,1
0.06383,0.389467,0.422915,0.414912,1
0.106383,0.286373,0.422915,0.414912,1
0.148936,0.205147,0.422915,0.414912,0
0.191489,0.186552,0.422915,0.414912,0
0.212766,0.209164,0.422915,0.414912,0
0.255319,0.360607,0.422915,0.414912,1
0.276596,0.473966,0.422915,0.414912,0
0.340426,0.556531,0.422915,0.414912,1
0.404255,0.587771,0.422915,0.414912,1
0.446809,0.547307,0.422915,0.414912,1
0.489362,0.506843,0.422915,0.414912,1
0.531915,0.48676,0.422915,0.414912,0
0.574468,0.468164,0.422915,0.414912,0
0.617021,0.442725,0.422915,0.414912,0
0.702128,0.479024,0.422915,0.414912,1
0.829787,0.54701,0.422915,0.414912,0
0.93617,0.47947,0.422915,0.414912,1
0.957447,0.502975,0.422915,0.414912,0
0.978723,0.518001,0.422915,0.414912,0
0,0.505653,0.422915,0.414912,1
0.06383,0.383814,0.422915,0.414912,0
0.148936,0.191758,0.422915,0.414912,0
0.255319,0.185659,0.422915,0.414912,0
0.276596,0.229545,0.422915,0.414912,0
0.340426,0.423088,0.422915,0.414912,0
0.382979,0.488099,0.422915,0.414912,0
0.468085,0.424427,0.422915,0.414912,0
0.489362,0.404195,0.422915,0.414912,0
0.531915,0.360458,0.422915,0.414912,0
0.553191,0.346028,0.422915,0.414912,0
0.574468,0.319697,0.422915,0.414912,0
0.638298,0.285034,0.422915,0.414912,0
0.659574,0.290092,0.422915,0.414912,0
